date,text,emotion_label,sentiment_label,sentiment_score
2017-12-07 09:22:44,"I need to vent.
What does loving one's country mean? what does it entail?-- love what? the culture? The history? The land? What?
Why is it frowned upon if one doesn't?",curiosity,NEGATIVE,0.9917003512382507
2017-12-07 14:02:52,"I need to vent.
Hey so I have a huge crush on a guy who lives in our compound ..bicha zare when I was heading to work tegenagnen n when we were saying hi he hugged me so tight ena I farted ....he laughed ena left without saying any word ...am really embarrassed....does it happen to anyone weyis Addis neger new ? Ena will he ever talk to me",embarrassment,NEGATIVE,0.9949893355369568
2017-12-07 19:39:07,"I need to vent.
We were watching gone girl, when the thought of me telling her i love her came to mind. Fucking gone girl. What does that say about me?
I've always been one of those odd types, the guy that tried to be sophisticated but wasn't seen as one. When the guys talked about girls or some other shit i talked about anything that ended with '-ism', like Buddhism, nihilism, existentialism...
Even the way i expressed my sexuality was weird. If i wanted to kiss her I'd first explain the evolutionary origins of kissing.
If i wanted to take her out, I'd start with telling her how 19th century gentleman wooed thier prospective love interests.
To make a long story short I'm having doubts why this kind, quirky, hella smart girl is in to me. Before i didnt give it much thought but now that I've it in my mind that i love her, it's got me wondering.",confusion,NEGATIVE,0.7997679710388184
2017-12-07 19:47:56,"I need to vent.
So here is my story am 23 year old girl I was in a deep rlship with this guy for 2 n half year we broke up about 5 month ago now but still we talk on the phone we meet up n we would make out when we meet up so the prob is he is a musulim we got no future now he told me he is going to get engaged
He is going to get engaged to this Muslim girl bc he has too now it's been two days since he called me haha it's complicated so help me guys how should I get over him I don't want the rlahip too bc it just can't be but I loved him n love him so much some times  am scared I won't find loving rlship like we had so I just wanna move on n stop having this thoughts",love,NEGATIVE,0.9923123717308044
2017-12-07 21:33:20,"I need to vent.
I like this guy. No. Like it's never happened to me before. He is in my campus. We aren't in the same department but I see him around. We talk sometimes. I initiated. We do have a mutual friend and we have hanged a couple of times in group outing. It's killing me I don't know what to do. Sometimes I think he likes me in the things he does. But am I just thinking that cause I want to think that?",confusion,NEGATIVE,0.9719609618186951
2017-12-07 21:33:30,"I need to vent.
this is a rather stupid and childish vent but here goes. i fucking hate my mother ena gidelat gidelat eyalegn new she is super azg ena extremely dumb. btw this vent tenadije ohh mnamn bye yetsafkut adlm. i just saw her smug face and wanted to stab her this is super weird and scaring me but fuck that bitch",anger,NEGATIVE,0.9992945194244385
2017-12-07 22:20:44,"I need to vent.
Let me make it short...21 n a guy... yemwedachew aywedugnm yemalodachew they won't even ever get tired of me what ever i did WTF?????????",annoyance,NEGATIVE,0.9946858882904053
2017-12-07 22:23:02,"I need to vent.
So here goes my very first vent  so there is this girl I told I like but the truth is I don’t I just think she nice and attractive but am starting to see that I am liking her for real and I  am seeing her in a new way so how could I show more of my feelings I  am kids feeling like I act as a zombie around her  any advice",love,POSITIVE,0.9269207715988159
2017-12-07 22:29:49,"I need to vent.
What do u call a person who has final exam in the morning and chatting...couldn't help it. Anyone who can relate?",curiosity,NEGATIVE,0.9978296160697937
2017-12-07 22:45:46,"I need to vent.
Am rly envious of my bff idk y but I am I got jealous  when she had an iPhone tab laptop(tho I have all ov this)n now i even enviously started sitting next to her I can't talk to her I don't lyk it when she talks to me what is wrong with me pls I use to love her lyk ma sister eko hoooo",love,NEGATIVE,0.9940219521522522
2017-12-08 07:05:35,"I need to vent.
I’m sorry if I am distant sometimes, being around people drains me.
I’m sorry if I constantly ask if we are “alright”, its hard for me to tell.
I’m sorry if I worry too much, I can’t help it.
I’m sorry if I say the wrong thing, but I only have good intentions.
I’m sorry if I get jealous easily, I just know you can find better.
I’m sorry if I say sorry too much.",remorse,NEGATIVE,0.9986140727996826
2017-12-08 07:43:14,"I need to vent.
If we’re born again, if we love again, Let’s not do this again. Let’s meet a little less. Let’s hope a little less. Let’s not make many promises. So even if we say goodbye, We can turn away without much pain.
Let’s only make light memories that we can throw away In each other’s hearts. Now I know that a love too deep brings a sad ending

My love, I’ll pray for your next love. That it won’t be like us, that it’ll be without pain",love,NEGATIVE,0.9753402471542358
2017-12-08 07:52:13,"I need to vent.
Hi,
Please hide my identity,
I want to vent here about my current situation. There's a guy i like so much bt he doesn't care a s much as i do. He never expresses his feelings to me n he seem very distant. I am the one who mostly try to stick our selves together. That creates a sense of being unloved in me. I don't know what i should do. Please drop ur comments.",disappointment,NEGATIVE,0.9955050945281982
2017-12-08 08:11:37,"I need to vent.
so my boy friend and I started this relationship like a month a go n now I feel this thing in me that I can't trust him n I feel that I'm being used so pls tell me what can I do to know that he cares",sadness,NEGATIVE,0.9923303723335266
2017-12-08 08:55:28,"I need to vent.
What do u guys feel when you look up and see the stars? Me I see all the impossible beauty that exist and wonder how can it be? How and why do we exist and get lost in head wondering about all of the other impossible things out there. What about you guys, what do you feel when you look up and see the stars?",curiosity,NEGATIVE,0.910369873046875
2017-12-08 10:37:21,"I need to vent.
' Every woman needs a man with a little Christian grey in him '... who agrees with this quote right here...??..   I'm kinda curious",curiosity,NEGATIVE,0.9943683743476868
2017-12-08 11:37:08,"I need to vent.
Why is self confidence so hard to establish nowadays, you feel like your constantly being judged by everyone everywhere you go in these generation. Even when you keep your head up high shoulders wide and walk like a boss that thought of bieng judged still hunts you so you show that look on your face, that looks like the people around are your enemies all because your lack of confidence and fear of being judged. Why cant we just concentrate on ourselves and let who ever talk just talk and not affect as, plus its way more cooler when you walk high headed and don't give a damn. So why ?, why cant we just not give a damn and be confident in ourselves and get over these fear of facing judgment.
Any thoughts you have or if you share these common problems give your feedback so we can get a solution",neutral,NEGATIVE,0.9959547519683838
2017-12-08 11:37:23,"I need to vent.
Hey i am 20 abt to be 21 in 9 days and have this Big problem.. I have this crush on a guy Two yrs younger than me.. He is beautiful as fuck and hot as hell... I can't even read infront of him... He gets the signals that I dig him but chose to be a cool guy... What should i do... Pls help...",admiration,NEGATIVE,0.9914531707763672
2017-12-08 14:38:52,"I need to vent.
my friend screwed up a relationship. She was too scared to admit the love she felt so she pushed the guy away so much that now its too late for him to come  back. She can't seem to forgive herself.... I wanted to talk to the guy Gin embi alech .....she  was a really fun girl but now all she do is cry n get mad over the little things ...I really really love her n I don't wanna lose her over this ...idk how to help so please help me to help her move on ....",love,NEGATIVE,0.9815245270729065
2017-12-08 14:51:09,"I need to vent.
so my boy friend asked me out on this party and I was all ready and stuff but then when the day comes i couldn't make it n this is not my first time doing this to him and now I thinck he thincks that I don't love him or some thing so guys pls help what can I do to show him that I love him plsss hellp I don't  wanna lose him",sadness,NEGATIVE,0.998999297618866
2017-12-08 14:51:39,"I need to vent.
Okay..i have come to a point in life where nothing and No one excites me. I thought it would just be a phase for a while but its been two whole years. I Feel hopeless and not worthy of anyone's love or attention..my confidence has hit rockbottom to the point where i don't even hang out with my old friends let alone meet new pepole...Not a day goes by where i dont think about ending it all..but then i think about my family and how heart broken they would be and leave it..does anyone else have these problems?",disappointment,NEGATIVE,0.9981380701065063
2017-12-08 15:01:42,"I need to vent.
I do vomit  when I smell bad things  ena while I was kissing  my bf I vomited n I couldn't say sorry I just run way and never contacted him since then 
How should I apologise",remorse,NEGATIVE,0.9988102912902832
2017-12-08 16:13:19,"I need to vent.
hmmm, I don't know how to express my feeling and what's up with me. I fear not to be understood. The thing is...ahhh...I'm just sad very sad ina wanted to say it to someone so that I may feel better..",sadness,NEGATIVE,0.9994426369667053
2017-12-08 16:45:51,"I need to vent.
Well I don't really know how to start I never ever thought I would get to the point where I would vent but guess there is a first time for everything. Basically these days I'm just dead inside, like i laugh i smile i have good times with my friends and i seem completely normal on the outside, but low key i feel like I'm just dying inside. Like i don't know if dying is the right word but things i used to excite me don't anymore. Work has been so busy and stressful that i feel like im not living my 20s. All my friends abroad seem to be living the time of their lives which is why I drifted apart from them I guess. My social life, I mean I am a sociable person so I do get along with everyone, relationships tho super dead, which doesn't even seem to bother me anymore any guy hits on me I immediately deem that its gonna end terrible so I don't even bother. All my friends think I'm going mental and that's bad but with the luck I've had it would be normal for me to not. 
Like it confuses me how everyone else seems to find a normal person yet in as lot as ever, I don't even think I'm asking for too much just don't be a fuckboy Idk
I don't even know what to do anymore I feel like I'm drifting though life at the moment waiting for the end.",confusion,NEGATIVE,0.9971928000450134
2017-12-08 17:45:20,"I need to vent.
so z ting is ah dnt wanna b in a relationship, committements terrfy me...nd z gal ah hv bn datin is...ah dnt kna hw to describe her..z ting is we havnt hd sex yet...ah lyk her bt ah tink dis is enough fo me she says we will bt ah  dnt kna fo sure am startin to lose z flame ah hd fo her...nd ah dnt want to hurt her bt ah dnt wanna stay in a relatonship where its one sided...sex is nt z point bt if its nt in her plan ah gus its tym to call it...ds dis make me a jerk...",neutral,NEGATIVE,0.9988071918487549
2017-12-08 18:31:13,"I need to vent.
Hey guys...so here it goes..i used to be into art so much befit...like i used to draw, write poems,reading and others but now all is gone suddenly...i can't draw and cant write lyrics...i don't really know can u please help me out???",disappointment,NEGATIVE,0.9987888932228088
2017-12-08 18:37:43,"I need to vent.
For those of you who thought my typing is a lack of grammer...i can c z mistake is mine...bt would have been a time well spent had u guys given advice instead of dead humors....but z thing is i have alerady told her",neutral,NEGATIVE,0.9991177916526794
2017-12-08 18:51:09,"I need to vent.
For those of you who thought my typing is a lack of grammer...i can c z mistake is mine...but would have been a time well spent had you guys given advice instead of dead humors....but z thing is i have alerady told her and she said not now so is it fair fo me to stay in a relationship where both persons involved don't get what they want...and why do you see it wrong to want a casual relationship,with no strings attached...anyways thanks fo z   enlightening replays and angry humors some of you made my night...i will b care full not to text slang next time...",gratitude,NEGATIVE,0.9245650172233582
2017-12-08 19:33:30,"I need to vent.
Hey. Um....this is my first vent so please bear with me. When I  was little I had a food eating disorder and since then I've always felt different. No one really knows i do. Not even my friends.  Now I'm older and it's starting to really affect me,  it really hurts. I'm now in highschool with amazing friends and an amazing boyfriend. But am I really happy? I don't know....I'm  depressed, I cut myself and i get anxiety alot. My friends are slowly drifting away from me and so is my boyfriend.. .I'm losing hope in living and I  dont  know what to do. I just need someone to hear me out. Please.",sadness,NEGATIVE,0.9927351474761963
2017-12-08 20:35:57,"I need to vent.
Hey guys. Here is my vent
 
So i used to be this very confident guy but when i grew up , it became the opposite. Now i am kinda socially awkward,and all things i do feels like i am acting.. so that ppl would like me and i am scared of what people think of me..i cant even make new friends .i cant act right. Every conversation every thing seems like a performance and i am always acting..
I cant even listen have a good time with my friends. I feel like i should make them laugh  i try hard to be liked and it comes out weird and am depressed afterwards.
Is there anyone who can relate? I would die for a change cause i dont know who i am anymore.",nervousness,NEGATIVE,0.9976832866668701
2017-12-08 20:57:41,"I need to vent.
Anyone know place or clinic to talk to psychiatrist???.please if any one know, tell me the direction!",curiosity,NEGATIVE,0.9992484450340271
2017-12-08 21:39:07,"I need to vent.
Why???why do girls do it...why give a guy ur phone number if ur not interested...why text him through out the day n set up a date if u dont intend on keeping it...because we put all this effort into it get our hopes up....and then we wait 2/3 days before calling but then we call...nothing... blocked....it crushes our heart....why dont u just give fake phone number then that way he calls he doesn't get u end of road.....but also wat if he call infront of u n then ur busted...but at least the guy u dont like n u dont want to spend anytime with knows u dont like him and u dont want to spend anytime with him...or u could say ur just not feeling it. ""Am just not feeling it"".....n then he get up n walk away thats the end",disappointment,NEGATIVE,0.9990444779396057
2017-12-08 21:39:41,"I need to vent.
I met this girl at an event I went too and thought about her after. She was beautiful and outgoing,and last week I got the chance to start a converstation with her in a group that we both were in. Anyways its been a week since we started talking and we have chemistry and all that but I don't know if that chemisrty is the friendship type or the relationship type. Plus I don't wanna rush anything and freak her out. But what do you guys think I should do? Should I wait and see what time will unfold or should I just rip the bandaid and go for it?",confusion,NEGATIVE,0.9882445335388184
2017-12-08 21:46:35,"I need to vent.
Whats with sex and people of this generation why is it being a fundamental thing in a simple relationship I mean i know its an essential thing but why cant it wait till marriage? Why do dudes keep insisting it? Its like No man of this century would date u if u're like 'till marriage' or sth ....are there any guys left with an old soul in that matter?",curiosity,NEGATIVE,0.9968675971031189
2017-12-08 22:19:07,"I need to vent.
Well am feeling  like shit today I think being alone has finally gotten to me I always thought by now I would be in a relationship and I would plan my future but that ain’t happening I know nothing is as you planned it but it sucks people I finally have the job I want which I want to pursue and be the best if I can but no one to ask me how my day was or how am feeling right now  which is okay if I had some crush to think about which I don’t ena life sucks right now",disappointment,NEGATIVE,0.9167572855949402
2017-12-08 22:29:57,"I need to vent.
So I have been dating this girl for the past 4 years...I'm 24 btw....We had an amazing time, I took her to amazing places, introduced her to my family and we never slept together. I never forced her nor asked her too. But recently like a month ago, I brought up the question during a convo and she was like ""hell no I won't...its too early"" and I asked her if 4 years is too early then what is late? (She's not a virgin btw, in case u thought she doesn't do sex before marriage)  
Becha she started acting all weird and now idk what to do.",admiration,NEGATIVE,0.9621018171310425
2017-12-09 00:09:39,"I need to vent.
Am a dude and here is my story. Back in high school and preparatory school, I was a totally different person than what I am right now. Back then, I was active in every school activity; every single student, teacher, and administrative staff knew me; I was damn good with the ladies; and had lots of friends. But after I joined university, everything got changed. I started to lose it. I started becoming lonely; cut off my relations with the girls I knew; relations with old friends faded up; and I even got in addictive activities. I started chewing chat, heavily smoking cigarette, and drinking. My world turned up side down. Afterwards, I couldn't get things where they used to be. Now, I only have very few friends. My addictions have become much more worse; I've lost touch with my old friends; I spend much of my days in my one room castle just chewing, smoking, and reading. Its been even a while since I talked to a girl. I've never had a girl friend in last 4 years. Currently, the only good thing in my life is my education. Am dying here worrying about this. You guys have no idea to be in a place like this for a guy like me who people used to anticipate for the great. Am going mental here. I really could use your words please!!",sadness,NEGATIVE,0.9984176158905029
2017-12-09 00:09:46,"I need to vent.
Hi friends, aren't there times where u feel so frightened without actually knowing what's happening....?? I'm just having that feeling now&I'm scared",fear,NEGATIVE,0.9965097308158875
2017-12-09 00:11:24,"I need to vent.
Hi,
There's this woman who lives in the same place i do. When i fist met her she seemed too innocent. But as the time goes on her true self began to reveal. I know it's non of my business bt, the one who seem shy m descent started an affair with a married guy whose wife and kid lives far away. N she doesn't have a sense of shame or guilt. Even friends of them act like ntn happened. That disturbs me a lot n i hated her so much. Is it only me who feels like that about such kind of issue? Is it stn acceptable? I just can't get it out of my mind. It keeps coming back tho i tried to ignore it.",annoyance,NEGATIVE,0.9967806339263916
2017-12-09 00:11:41,"I need to vent.
Do you ever feel numb because of different feelings smacking your face from different sides... a restless beating filled with anger, feelings, disappointment, voices, a glimpse of happiness or a sign of hope but disabled with procrastination, laziness and overthinking...wrapped with more anger towards a person, family, lover, friends, past and lust disguised as love?",curiosity,NEGATIVE,0.9917221665382385
2017-12-09 00:23:30,"I need to vent.
I have this empty feeling in life and no matter how many times I
try to question myself, the answers don't seem to emerge. I feel
like I don't have a purpose to live and consider myself as just
one of many in this world running a rat race.If you have any clue
to this answer, Can you explain?",disappointment,NEGATIVE,0.9993451237678528
2017-12-09 08:50:23,"I need to vent.
I don't get how a person can fall in love with just texting.please guys make me understand",confusion,POSITIVE,0.9723963737487793
2017-12-09 08:50:36,"I need to vent.
Well dis is ma first time venting nyways here it goes am sooo bored of Ethiopian gals der all da same.. same kina talk same kina style same kina pussy especially dey der pussy ena pls change urself gals kechalachu pls pls endew pls",neutral,NEGATIVE,0.9993174076080322
2017-12-09 08:50:48,"I need to vent.
I need vent
Okay i have a best friend n she is goin to married in a month.i was so happy fo her mnamin .....and before two days ago i heared her hubby is not faithful as she think he is n i kinda saw him with other girls so should i tell her or not ..... i mean already invitation card mnamin tesetual plus am her bridemaid ......guys i rly need ur advice",joy,NEGATIVE,0.9968622922897339
2017-12-09 10:41:23,"I need to vent.
Have u ever been called names just for ignoring stupid people there are this guys at my work place who wanna  talk and hang out mnamn gn tekerarben negeroch started getting weird ena when I ignore them they call me thing am not spread rumors of me which aren't true at all and even lesew menager mikebdu kalatochn mesadeb mineku nggrochn menager mnamn n it is driving me insane what shall I do is it just me?",annoyance,NEGATIVE,0.9993821382522583
2017-12-09 11:28:07,"I need to vent.
Well my vent couldn't be more different from the guy that vented Ethiopian girls sucked. I couldn't disagree more brother...I find them very sex and attractive, which brings me to my problem..I find them too mesmerizing that I can't keep a relationship intact bc I'm afraid of commitment. I have been ""involved"" with so many girls that I can't even remember the number.
Pls help me come over my commitment issues bc I don't wanna be called the ""player"" bc I am not (I think)",fear,NEGATIVE,0.6743649840354919
2017-12-09 12:04:03,"I need to vent.
Soooo here is the tng...i have been in a relationship with my boyfriend for 4 and a half year(will get married after 2 years) and we hv been through alot of tng and i love him more than any tng and so does he.
 He never asked me to have sex with him because i wanted to stay till i get married but after a while i consider to give him my virginity because he waited me so long and that he deserve it(waited and respect my decision for 4 and half year) ....the thing is i am having a trouble with my self like i always ask my self is it too early..i should have wait till we get married menamn ena plzzzz help me did i make a mistake????",love,NEGATIVE,0.9917060136795044
2017-12-09 12:28:24,"I need to vent.
This is a vent for all ppl saying u shouldn't have sex before marriage.
Let's say u waited until u got married and had sex, what if the guy or girl is terrible at it or there is something u don't like about the sex....will u end the marriage ? 
From my point of view...u should experiment before marriage so that u know EVERYTHING (includes sex) about the person u are marrying.
Think about that ppl.... bc ik some ppl that did that and they broke up as fast as they could bc they couldn't workout their physical relationship.",neutral,NEGATIVE,0.9978898167610168
2017-12-09 12:40:55,"I need to vent.
So I have a boyfriend n we just made it to our 10th month together. It has been good and bad n we've been through a lot so far. But this last month was pure hell. We kept bickering and it was so hard on both of us. I kept finding new sides to his personality and I was honestly done with his crap all together. But I still stayed cuz I thought of all the good times we've had so far. He made me cry so much. He ruined my confidence, my self esteem and my good traits. He made me petty,stubborn and jelous. Things were finally getting better but he comes over yesterday and breaks up with my out of the blue! U have no idea how angry I am right now. Had I known it was going to end like this,I wouldn't have tried to hang on for so long. I would have saved myself a lot of pain and misery. I'm so angry that he dumped me after all he put me through. How can I move on when I'm this angry. Help me forget he ever existed. 
Ps. We're in campus and in the same class so I have to see him everyday. I'm scared that I might loss it and bite him or something.",sadness,NEGATIVE,0.9980199337005615
2017-12-09 12:55:00,"I need to vent.
So bekerbu i got the girl of my dreams(out of the friend zone) and it is going awesome but the thing is she had a bf that she loved so much and she actually broke it off with him when i told her how i felt....
But my question is do u think u can love someone more than ure first love",love,POSITIVE,0.9464914798736572
2017-12-09 13:06:44,"I need to vent.
Why is people so one sided or side with their similar gender....if a dude wants to breakup or end a relationship either he is immature, asshole or stupid....he made a decision not to pursue his life with her b/c he has his reason....he shouldn't be in a life of torment b/c initially taught it would work....everybody is nice and perfect on first but true on the middle of the road",neutral,POSITIVE,0.9198927879333496
2017-12-09 13:14:16,"I need to vent.
Not a vent more of a wondering.. is wanting to be friends with benefits rly that horrible? I mean if u’ve been hurt too many times and cant handle it anymore, what is so horrible about being with someone no strings attached?",curiosity,NEGATIVE,0.9991874098777771
2017-12-09 17:23:09,"I need to vent.
Don't call me stupid but how exactly do u know wen u like someone more than a friend? This bestie of mine told me he had feelings for me and I don't even know what I feel about him I mean I have always loved him he's my best friend but I don't know what else I feel. Any suggestions",love,NEGATIVE,0.9971711039543152
2017-12-09 17:23:38,"I need to vent.
Well here is ma vent I've a bf nd I rly luv him uk buh he started backin of from de r/ship nd de one who was wiz me the whole tym was ma ex well yea i still talk to him so kn one of dos days i made out with him nd it was literally  de best now um back wiz ma bf nd evrytym i make out wiz ma bf cudnt forget dat moment uk wt shud i do",neutral,NEGATIVE,0.995684027671814
2017-12-09 17:47:00,"I need to vent.
Am asking a little bit of ur time to give me an advice which basically seems like z end of the world to me right now... So here is z problem.. Im kn high scl.. So is he.. A friend introduced us and we talked since.. U have no idea i can never ask for a better friend.(hopefully boyfriend)  shortly we got into a r ship and it was going great... It actually amazed me bc i sucked at commitment and so did he...  Then i made a huge mistake.. My best friend(boy)  asked me out.. I didnt want to be a bitch so i said okay.. But i told him about it and he was okay wz it.. Plus we werent officaly together and then after a few days he became all bitchy for unknown reasons.. Then his best friend asked me out and he said that he was cool wz it... I asked him if he was and he said he doesnt care anymore.. We havent talked sincewhat should i do.. I cant get him out of my head",disappointment,NEGATIVE,0.8425474762916565
2017-12-09 18:12:09,"I need to vent.
So one thing I realized after joining this group is that most of the vents are about relationships(different kinds) and I'm sitting here wondering whether I am living in a cave or sth. I mean, where are all the girls?",realization,NEGATIVE,0.9984607696533203
2017-12-09 18:49:13,"I need to vent.
Okay this is my first time venting, but here goes..... you guys i dont knw whts happening to me, I'm rly rly in luv wiz my beastie. When i say in love its like totally in love, all i think abt is love then cry for no reason, getting sad at night, mnamen beka. anyone going through this prblm pls i need ur advice./ endvent",love,NEGATIVE,0.9960392713546753
2017-12-09 18:49:39,"I need to vent.
Well the thing is I usually don't take guys seriously I mean I can't take them more than a best friend even on a date I wouldn't let them do anything I truly don't know why what should I do am so confused",confusion,NEGATIVE,0.9988935589790344
2017-12-09 19:01:52,"I need to vent.
Hello everyone I can't believe am talking about Zis but I need to set it out there my boyfriend & I have sex frequently but that isn't z problem he gets really rough till the point it pains me to even hv z thought ov sex he hit me in some uncomfortable places but I just pretend as if am into zat cuz I dnt wanna lose him he is just truly genuine person just yehe new yekebedgne to handle am scared to tell him to tone it down cuz wat if he just goes somewhere lookin fo someone zat is dwn with all zat stuff plz guys wat should I do ??!?
command:///endvent",fear,NEGATIVE,0.9976977705955505
2017-12-09 19:42:15,"I need to vent.
There is this guy who I used to like which so cuteand we used to text a lot but then we stopped suddenly and after some times I texted him but he ignored it I did it twice but he ignored it again should I insult and block or what am so furious right now",annoyance,NEGATIVE,0.9981639981269836
2017-12-09 20:07:12,"I need to vent.
So there was this guy we used to be friends like not best friends gen beka ale adel just friends ena we used to talk day a night on whatsapp and at 12th grade he told me he was in love with me and stuff and I said no but we haven't stopped talking(been 3 years) and now he started being so distant and when I ask him why he said he don't want to risk falling for me again, but we still spoke every once in a while but someday he just stopped responding I called, texted nothing and I was so worried sth might have happened but the other night he called and said he wants to meet up and I said okay but am not sure if I should see him or not cause if he says he is still in love with me I just can't say no again because he has been through hell already. What should I do?",nervousness,NEGATIVE,0.9973214268684387
2017-12-09 20:07:21,"I need to vent.
What I wanna know is, what's up with this habesha society? why do they feel like they have to be so proper and innocent in front others and then be a completely different person when no one is looking?!?
And then they have to judge other people who are themselves talking about how they are ""balege"" to cover up their crazy!
Like bitch you're doing so much worse when no one is looking at you so why open your mouth? All I'm sayin is why habesha people have the need to be ""proper"" and judgmental when they have an audience and be worse than the people they judge when they alone? The saying
Anget defi ager atfi is very true!",curiosity,POSITIVE,0.5256912112236023
2017-12-09 20:14:19,"I need to vent.
Last week i suddenly realized   how much i hate life and people around me and i made a decision   that i should avoid friends  who  keeps bringing me down and now i have done that
I feel much better about my life and i am happier than before gn i feel so lonely  help me",realization,NEGATIVE,0.9948496222496033
2017-12-09 20:14:25,"I need to vent.
What is love.  What does it actually mean ?????",curiosity,NEGATIVE,0.9627618789672852
2017-12-09 20:36:21,"I need to vent.
A question 
does a girl have to be so innocent? ?? 
Would you respect your girl less if she's not as innocent as she seems",curiosity,NEGATIVE,0.9984277486801147
2017-12-09 20:40:32,"I need to vent.
OMG...this channel is sometimes funny...ppl vent such silly things while they knw the answer already...come on ppl give the network for those ppl who rly hav a real vent......kehulu yemiyasazinew demo teenager's vent...how come high school girl/boy vent abt deep r/ship stuff,choosing abt btn two boyfriend/girlfriend???...what kinda generation are we seeing??lijochu aymarum ende...ewnet i am sad. It is good to have this channel gin sometimes it looks like drama...
I know i am taking the network too but i dnt know when i think of my lil sister/brother i feel like they will be brainwashed by reading such a vent beye selemaseb new....i am just saying( pls dnt throw any bad words)",sadness,NEGATIVE,0.9940438866615295
2017-12-09 20:53:43,"I need to vent.
Dont u hate it when people criticise this generation",annoyance,NEGATIVE,0.9983762502670288
2017-12-09 21:16:44,"I need to vent.
Need some help. 
So I've been with this guy for almost 3 yrs. We were high school sweet hearts I mean inseparable . After dating for 2yrs we both had to go away to college so the relationship became long distance. It was going smoothly for the first semester but after a while he changed completely long story short we broke up. But it didn't end at that there were many slide backs. I mean he the love of my life it's hard ending it the first time n the second.... 
I eventually understood that it won't go no where so i ended it for real. It's be 2 years since we broke up n i'm still not completely over him n i'm pretty sure he's not either. My question is what if i never fall in love again? That gut ranching heart stopping kinda love only comes by once in a life time or do I get another one?",confusion,NEGATIVE,0.9891831874847412
2017-12-09 21:44:28,"I need to vent.
Hi. I'm the friend that is on good terms with everyone, and if u need a shoulder to cry on, or words of comfort, I am there. If u are feeling any sort of down in this mad crazy world, I am there.
 But who is there for me but God? Who do I allow to be there for me? Who wants to be there for me when I am down? Tell me, who?????
 Though bubbly and happy I may usually be, once in a while, every now and then, the truth of my loneliness hits me hard! 
And when that realisation kicks in, down that sad depression pit I go... Hello darkness, my old friend....
What a bitter-sweet world",sadness,POSITIVE,0.9687986969947815
2017-12-09 22:16:00,"I need to vent.
Why is it so hard to get over ur ex.......i mean its been a year since we stoped dating gene we use to talk alfo alfo after we ended things  I thought it was okay but I realized i was just hurting myself more so i ended it but now i am regretting it......I usually don’t think about him but when i drink  all i think is about him I don’t know what to do HELP u guys.....anything that might help me to get over him",remorse,NEGATIVE,0.9992493987083435
2017-12-09 22:45:33,"I need to vent.
OMG what is happening to our country you guys... it is devastating we are losing so many lives by the day just because of some silly race shit... but here are y'all complaining about a stupid crush u will probably forget in a week.... it is really sad that death has become such a normal thing that it doesn't even shock us anymore... may God help us to restore peace and stability",sadness,NEGATIVE,0.9983332753181458
2017-12-09 22:58:29,"I need to vent.
Sup ya'all....so i aint trying to excessively criticize . But why do most of you girls generalize and make a statement from just some cases...like the ""All man are the same""....or the ""they are all dogs "" n shit.
I mean...just because one pathetic nigga made you go through an inept  relationship that dont mean every Guy is the same.
Just because  you are clumsy doesnt mean whoever the guy you touch is poisonous...whenever a bad shit happens why do most of you act as if you are innocent? Why do your offencive act always come up with a ""not intended""? What happen to the ""AM SORRY I FUCKED UP"".? 
After all that you let the guy take the blame...lets assume a breakup happened ...then you curse on the entire male human n express annoyance.
After any sexual encounter with your boyfriend for the 1st time (especially if you a virgin) you go ""weyne"" as if you were raped or some like that....you both wanted it...you agree to it....thats why sex happened. But if by any reason you fucked up n he leaves then he took advantage of you n left you? Come on now .
 Like i said before am not trying to judge anyone but please please please dont generalize every guy....stop portraying them to a lame ass nigga u dated mistakenly....dont make stuff deuced to in what happened before .....there is a reason that there are happily married couples",annoyance,NEGATIVE,0.9991769194602966
2017-12-09 23:34:05,"I need to vent.
I just kissed a guy that i just went out with. It was the second time that we went out. We danced talked about normal stuff. But one thing let to another and we stared to kiss. Even tho it was so good i had to make the boundary that we should stop. He was so nice that i think its so unrealistic. I am scared, i want to know if he likes me or if its just a hookup thing.
Ps. we are both in the campus, and the same class/endvent",fear,POSITIVE,0.9813829064369202
2017-12-09 23:50:48,"I need to vent.
Hey guys i need help. I am in love with the girl that was in realation with my friend. He did lot of things to her. Like betam techawtobatal. They are not talking anymore but we still are friends with her. We talk a lot. Gn i still think about her all the time. What should i do? I need help.",love,POSITIVE,0.9974820017814636
2017-12-10 01:07:37,"I need to vent.
I am a campus student n i've no problem wiz guys but when it comes to r/ship it's wierd tng for me to hear luv stuff tok from serious and kinda planned men i mn it's rly disgusting eventho real.And even now i'm in luv wiz sm chebere boy....while zer were still who proposed me continuously.So pls i need ur help wat is the problem wiz me",disgust,NEGATIVE,0.9984263181686401
2017-12-10 01:17:03,"I need to vent.
..... My GOD, life is hunting me like zer r no other ppls in zis world,...i am really stressed ryt now.... i mean i hv been through a lot, starting from loosing my parents to a lot of things but i hv been strong all these times, every body is amazed, even my friends get amazed by my patience ...
 But this week, i cant,... i just cant tolerate ol z things happening, so wat i need from u Guys is just to tell me wat to do wen um stressed",disappointment,NEGATIVE,0.9843834638595581
